unixtime	degrees
	
1474549031	27.2
	
	
1474549871	28.3
	
	
1474550781	27.6
	
	
	
	
	
	
	
	
1481425888	3.5
	
1481426778	3.5
	
	
1481427672	3.5
	
	
1481428583	3.7
	
	
	
	
	
1481430383	4.1
	
	
1481431278	4.2
	
	
	
1481432188	4.3
	
1481433078	4.3
	
	
1481433973	4.5
	
	
1481434883	4.5
	
	
1481435773	4
	
	
	
1481436683	4.6
	
1481437578	5.2
	
	
	
	
	
1481439378	5.7
	
	
1481440272	6.2
	
	
	
1481441183	6.7
	
1481442073	6.7
	
	
	
	
	
1481443878	6.9
	
	
1481444788	6.9
	
	
1481445678	6.9
	
	
1481446572	6.9
	
	
	
	
	
1481448374	7.5
	
	
1481449284	7.7
	
	
	
	
	
1481451088	8.4
	
	
1481451979	8.9
	
	
	
1481452873	8.9
	
1481453783	9
	
	
	
	
	
1481455584	9.3
	
	
1481456478	9.9
	
	
	
1481457387	10
	
1481458279	10
	
	
1481459173	10
	
	
1481460083	9.2
	
	
1481460974	8.9
	
	
	
1481461884	9
	
	
	
	
	
	
	
1481464579	8.9
	
	
1481465472	7.8
	
	
	
1481466383	7.7
	
1481467274	7.7
	
	
	
	
	
1481469078	7.1
	
	
1481469988	6.9
	
	
	
	
	
1481471773	6.6
	
	
1481472683	6.3
	
	
1481473574	6.3
	
	
1481474484	6.2
	
	
	
	
	
1481476304	6.5
	
	
1481477179	6.3
	
	
	
1481478073	6
	
1481478983	6.2
	
	
	
	
	
1481480784	6.3
	
	
1481481678	6.3
	
	
	
1481482588	6.3
	
1481483479	6.4
	
	
1481484373	6.3
	
	
1481485283	6.3
	
	
1481486174	6.4
	
	
	
1481487084	6.3
	
1481487978	6.2
	
	
	
	
	
1481489779	5.9
	
	
1481490673	5.8
	
	
	
1481491583	5.8
	
1481492474	5.7
	
	
	
	
	
1481494278	5.5
	
	
1481495188	5.5
	
	
	
	
	
1481496973	5.5
	
	
	
	
	
1481498774	5.5
	
	
	
	
	
	
	
1481501488	5.4
	
	
1481502379	5.4
	
	
	
1481503273	5.5
	
1481504183	5.4
	
	
	
	
	
1481505984	5.4
	
	
1481506878	5.3
	
	
	
1481507788	5.2
	
1481508698	5.2
	
	
1481509573	5.1
	
	
1481510483	5.1
	
	
1481511374	5
	
	
	
1481512303	5.1
	
	
	
	
	
	
	
1481514979	5.4
	
	
1481515873	5.5
	
	
	
1481516783	5.5
	
1481517693	5.5
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1481677869	4.3
	
	
	
	
	
	
1481680584	4.1
	
	
1481681474	4.1
	
	
1481682384	4.1
	
	
1481683279	4.2
	
	
	
1481684189	4.3
	
1481685079	4.4
	
	
1481685974	4.4
	
	
	
1481686884	4.4
	
1481687774	4.7
	
	
1481688669	4.6
	
	
1481689579	4.6
	
	
1481690469	4.7
	
	
	
1481691379	4.7
	
1481692274	4.4
	
	
	
	
	
1481694075	4.6
	
	
1481694985	4.6
	
	
	
1481695879	4.7
	
1481696769	4.8
	
	
	
	
	
1481698574	4.7
	
	
1481699484	4.8
	
	
	
	
	
1481701284	4.9
	
	
	
	
	
1481703069	5.3
	
	
1481703979	5.3
	
	
	
1481704889	5.5
	
1481705784	5.4
	
	
	
	
	
1481707585	5.7
	
	
1481708479	5.8
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1481713904	7
	
	
	
	
1481715669	7.5
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1481721970	7.7
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1481740870	6.3
	
	
	
	
1481742674	6.1
	
	
	
	
	
	
	
	
	
	
	
1481747170	5.9
	
	
	
	
	
	
	
	
	
	
1481751669	6.1
	
	
	
1481753470	6
	
	
1481754399	6
	
	
	
	
	
1481756184	5.7
	
	
1481757074	5.6
	
	
	
	
	
1481823840	3.7
	
	
	
1481824590	3.5
	
1481825484	3.4
	
	
	
	
	
1481827269	3.3
	
	
1481828179	3.3
	
	
	
	
	
1481829980	2.9
	
	
1481831870	2.8
	
	
1481832675	2.6
	
	
	
	
	
1481834479	2.6
	
	
1481835370	2.5
	
	
1481839520	2.3
	
	
1481839870	2.2
	
	
1481840795	2.1
	
	
1481841670	2.1
	
	
	
	
	
1481843475	2
	
	
1481844384	1.9
	
	
1481845275	1.9
	
	
1481846170	1.9
	
	
	
1481847095	1.9
	
1481847970	1.8
	
	
1481848880	1.7
	
	
	
1481849774	1.7
	
1481850685	1.7
	
	
	
	
	
1481852470	1.6
	
	
1481853380	1.7
	
	
	
	
	
1481855180	1.5
	
	
1481856075	1.5
	
	
1481856985	1.5
	
	
1481857875	1.5
	
	
	
1481858785	1.4
	
1481859680	1.4
	
	
1481860570	1.4
	
	
1481861480	1.4
	
	
1481862375	1.3
	
	
	
1481863285	1.3
	
1481864175	1.3
	
	
1481865070	1.3
	
	
1481865995	1.2
	
	
1481866870	1.1
	
	
	
	
	
1481868675	1
	
	
1481869585	1
	
	
	
1481870475	0.9
	
1481871370	0.8
	
	
	
	
	
1481873170	0.7
	
	
1481874080	0.7
	
	
	
1481874975	0.8
	
1481875885	1
	
	
	
	
	
1481877670	1.3
	
	
1481878580	1.7
	
	
	
	
	
1481880380	2.4
	
	
	
	
	
1481882185	3
	
	
1481883075	3.6
	
	
	
	
	
1481884880	5.6
	
	
1481885770	5.2
	
	
1481886680	3.8
	
	
1481887575	3
	
	
	
1481888485	4.8
	
1481889375	4.3
	
	
	
	
	
1481891195	4.3
	
	
1481892070	4.4
	
	
	
	
	
1481893875	3.3
	
	
1481894785	2.8
	
	
	
1481895675	2.8
	
1481896570	2.4
	
	
	
	
	
1481898370	1.7
	
	
1481899281	1.3
	
	
	
1481900175	1
	
1481901085	0.6
	
	
	
	
	
1481902870	-0.2
	
	
1481903780	-0.7
	
	
	
	
	
1481905580	-1.2
	
	
1481906475	-1.4
	
	
1481907385	-1.6
	
	
1481909291	-2.1
	
	
1481910080	-2.2
	
	
1481910971	-2.2
	
	
1481911881	-2.2
	
	
1481912775	-2.4
	
	
	
1481913685	-2.5
	
1481914576	-2.8
	
	
1481915470	-2.8
	
	
	
1481916395	-2.9
	
1481917270	-3.1
	
	
	
	
	
1481919076	-3.3
	
	
1481919986	-3.2
	
	
	
1481920876	-3.3
	
	
1481925620	-4.1
	
	
	
	
	
1481927196	-3.1
	
1481928070	-2.5
	
	
1481928981	-2.2
	
	
	
	
	
1481930781	-1.8
	
	
1481931675	-1.6
	
	
1481932586	-1.5
	
	
1481933476	-1.5
	
	
	
	
	
1481935281	-1.4
	
	
1481936171	-1.4
	
	
1481937081	-1.2
	
	
1481937976	-1.1
	
	
	
1481938886	-1
	
1481939776	-1
	
	
1481940671	-0.9
	
	
	
1481941581	-0.8
	
1481942471	-0.5
	
	
	
	
	
1481944291	-0.6
	
	
	
	
	
	
1481946076	-0.6
	
1481946971	-0.6
	
	
	
	
	
1481948771	-0.9
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1481953271	-0.9
	
	
1481954181	-0.9
	
	
	
	
	
	
	
	
1481956876	-0.9
	
	
1481957786	-0.9
	
	
	
	
	
	
	
	
1481960481	-0.7
	
	
1481961371	-0.5
	
	
	
1481962281	-0.2
	
1481963176	-0.2
	
	
1481964101	0
	
	
1481964976	0.3
	
	
1481969126	0.7
	
	
1481969476	0.6
	
	
1481970386	0.6
	
	
1481971276	0.5
	
	
1481972171	0.9
	
	
	
	
	
1481973971	1.3
	
	
1481974881	1.5
	
	
	
	
	
1481976686	1.6
	
	
	
	
	
1481978471	1.9
	
	
1481979381	1.9
	
	
	
	
	
1481981181	1.7
	
	
1481982076	1.6
	
	
1481982986	1.7
	
	
1481983877	1.4
	
	
1481984771	1.3
	
	
1481985682	1.2
	
	
1481986572	1.3
	
	
	
1481987481	1.1
	
1481988376	0.8
	
	
	
	
	
1481990176	0.2
	
	
1481991071	0.3
	
	
	
1481991981	0.5
	
1481992872	0.7
	
	
	
	
	
	
	
	
1481999171	0.5
	
	
1482008832	1.3
	
	
1482009077	1.4
	
	
	
	
	
1482010882	1.1
	
	
1482012842	1.1
	
	
1482013577	1.1
	
	
	
	
	
1482015377	0.8
	
	
1482016272	0.9
	
	
	
1482017182	1.3
	
	
	
	
	
	
	
1482019877	0.8
	
	
1482020787	0.5
	
	
	
	
	
1482022572	0.5
	
	
1482023482	0.4
	
	
1482024392	0.5
	
	
1482025282	0.5
	
	
	
	
	
1482027087	0.4
	
	
1482027977	0.5
	
	
1482028887	0.4
	
	
1482029782	0.4
	
	
	
	
	
	
	
	
1482032477	0.4
	
	
	
1482033387	0.4
	
1482034277	0.4
	
	
1482035172	0.5
	
	
1482036082	0.5
	
	
1482036972	0.4
	
	
	
1482037882	0.5
	
1482038777	0.4
	
	
	
	
	
1482040577	0.2
	
	
1482041472	0.3
	
	
	
1482042382	0.2
	
	
	
	
	
	
	
1482045077	0.1
	
	
	
	
	
	
	
	
1482047772	0.2
	
	
	
	
	
1482049592	0
	
	
1482050482	-0.1
	
	
	
	
	
1482052287	1
	
	
1482053177	1
	
	
1482054072	1.6
	
	
1482054982	1.5
	
	
	
1482055927	1.7
	
1482056783	1.9
	
	
1482057677	1.9
	
	
	
1482058587	1.9
	
1482059477	2.4
	
	
1482060372	2.6
	
	
1482061282	2.7
	
	
1482062172	2.8
	
	
	
1482063082	2.8
	
1482063992	3.2
	
	
	
	
	
1482065777	3.1
	
	
1482066687	3.3
	
	
	
1482067583	3.2
	
1482068472	2.8
	
	
	
	
	
1482070277	2.9
	
	
1482071188	3.1
	
	
	
	
	
1482072972	2.8
	
	
1482073917	2.6
	
	
1482074792	2.4
	
	
1482075683	2.4
	
	
	
	
	
1482077487	2.6
	
	
1482078378	2.5
	
	
	
1482079273	2.2
	
1482088548	2.1
	
	
1482089192	2
	
	
	
	
	
1482090978	2.1
	
	
1482091873	2.2
	
	
	
1482092783	2.5
	
1482093693	2.7
	
	
	
1482097523	2.8
	
1482098172	2.8
	
	
	
	
	
1482099973	2.9
	
	
1482100883	2.8
	
	
	
	
	
1482102688	2.8
	
	
1482103578	2.8
	
	
	
1482104473	2.5
	
1482105383	2.3
	
	
	
	
	
1482107184	2.1
	
	
1482108077	1.8
	
	
	
1482108988	1.7
	
1482109878	1.8
	
	
1482110773	1.9
	
	
1482111683	1.8
	
	
1482112573	1.6
	
	
	
1482113483	1.4
	
1482114378	1.4
	
	
	
	
	
1482116178	0.9
	
	
1482117073	1.1
	
	
	
1482117983	1.4
	
1482118873	1.4
	
	
	
	
	
1482120678	0.7
	
	
	
	
	
	
	
	
1482123373	-0.9
	
	
1482124284	-1.3
	
	
	
1482125174	-1.5
	
1482126083	-1.5
	
	
	
	
	
1482127888	-1.7
	
	
1482128778	-1.2
	
	
	
	
	
1482130583	-1.2
	
	
	
	
	
1482132383	-0.9
	
	
1482133278	-0.1
	
	
	
1482134188	0.3
	
1482135078	0.6
	
	
1482135973	1
	
	
1482136883	1.5
	
	
	
	
	
	
	
	
1482139578	2.4
	
	
	
	
	
1482141378	3
	
	
1482142273	3.1
	
	
	
1482143183	3.5
	
1482144073	3.8
	
	
	
	
	
1482145878	3.9
	
	
1482146788	3.9
	
	
	
	
	
1482148573	4.6
	
	
1482149483	5
	
	
1482150373	4.8
	
	
1482151283	4.4
	
	
	
	
	
1482153088	5.2
	
	
1482153978	5
	
	
	
	
	
1482155783	4.8
	
	
	
	
	
1482157583	3.6
	
	
1482158478	2.5
	
	
	
1482159388	1.9
	
1482160278	1.5
	
	
1482161173	1.1
	
	
1482162083	0.5
	
	
1482162973	0.1
	
	
1482163883	-0.2
	
	
1482164778	-0.4
	
	
	
	
	
1482166598	-0.6
	
	
1482167473	-0.8
	
	
1482168398	-1
	
	
1482169273	-1.1
	
	
	
	
	
	
1482171093	-1.3
	
1482171988	-1.5
	
	
	
	
	
1482173773	-1.8
	
	
1482174683	-1.9
	
	
	
	
	
	
	
	
1482178288	-2.3
	
	
1482179178	-2.4
	
	
	
	
	
	
	
	
	
	
	
1482182783	-2.5
	
	
	
	
	
	
1482184589	-2.8
	
1482185479	-2.4
	
	
1482186373	-2.6
	
	
1482187283	-2.8
	
	
1482188174	-2.9
	
	
	
1482189104	-3
	
1482189979	-3.2
	
	
	
	
	
1482191779	-3.3
	
	
1482192674	-3.5
	
	
1482193584	-3.5
	
	
1482194474	-3.6
	
	
1482195369	-3.7
	
	
	
1482196279	-3.7
	
1482197189	-3.9
	
	
	
1482198099	-4.1
	
1482198974	-3.9
	
	
1482199884	-4.2
	
	
	
	
	
1482201669	-4.3
	
	
1482202579	-4.5
	
	
	
	
	
1482204379	-4.7
	
	
	
	
	
1482206184	-4.9
	
	
1482207074	-4.8
	
	
1482207969	-4.9
	
	
1482208879	-4.9
	
	
	
	
	
1482210679	-5
	
	
1482211574	-5
	
	
1482212484	-5.2
	
	
1482213374	-5.3
	
	
	
	
	
1482215179	-5.5
	
	
	
	
	
	
1482216979	-5.7
	
1482217874	-5.6
	
	
	
	
	
1482219674	-4.9
	
	
1482220569	-4.3
	
	
	
1482221479	-4.2
	
1482222389	-3.9
	
	
	
	
	
1482224174	-3.4
	
	
1482230350	0.7
	
	
	
	
	
1482231384	2.3
	
	
1482232274	1.5
	
	
1482233169	2.1
	
	
1482234079	1.4
	
	
	
1482234989	1.3
	
1482235880	1.4
	
	
1482236774	1.4
	
	
1482237684	1.6
	
	
1482238575	2
	
1482239469	2.7
	
1482240379	3
	
1482241270	2.8
	
1482242180	2.6
	
1482243075	2.3
	
1482243985	1.8
	
1482244874	1.4
	
1482245770	0.8
	
1482246679	0.4
	
1482247570	0
	
1482248479	-0.4
	
1482249374	-0.7
	
1482250284	-0.9
	
1482251175	-1.1
	
1482252069	-1.2
	
1482252994	-1.4
	
1482253870	-1.4
	
1482254780	-1.6
	
1482255675	-1.8
	
1482256584	-1.9
	
1482257510	-2
	
1482258369	-2.2
	
1482259279	-2.2
	
	
	
	
	
1482261080	-2.3
	
1482261974	-2.4
	
1482262885	-2.5
	
1482263775	-2.5
	
1482264670	-2.6
	
1482265580	-2.6
	
	
1482266470	-2.8
	
	
	
1482267380	-2.9
	
1482268274	-2.9
	
	
	
	
	
1482270075	-2.9
	
	
1482270969	-3.1
	
	
	
1482271880	-3.4
	
1482272790	-3.6
	
	
	
	
	
1482274575	-4.1
	
	
	
1482278845	-4.3
	
1482279070	-4.2
	
	
1482280000	-3.4
	
	
	
	
	
1482281785	-2.6
	
	
1482282675	-2.5
	
	
1482283570	-2.3
	
	
1482284480	-2.1
	
	
	
	
	
1482286280	-1.9
	
	
1482287175	-1.7
	
	
	
1482288085	-1.6
	
1482288975	-1.8
	
	
	
1482289905	-1.6
	
1482290780	-1.3
	
	
1482291670	-1.2
	
	
	
1482292580	-1.1
	
1482293475	-1.1
	
	
	
	
	
	
	
	
1482296170	-0.8
	
	
	
1482297080	-0.9
	
1482297970	-0.7
	
	
	
	
	
1482299775	-0.7
	
	
	
1482300720	-0.7
	
	
	
	
1482302470	-0.6
	
	
1482303380	-0.5
	
	
1482304270	-0.5
	
	
1482305181	-0.5
	
	
	
	
	
1482306985	-0.4
	
	
1482307876	-0.4
	
	
	
1482308770	-0.2
	
1482309681	-0.1
	
	
	
	
	
1482311481	0.1
	
	
1482312375	0.2
	
	
	
1482313285	0.2
	
1482314176	0.4
	
	
	
	
	
1482315981	1
	
	
1482316871	1
	
	
1482318290	1.1
	
	
1482318676	1.2
	
	
	
	
	
1482320475	0.6
	
	
1482321370	0.5
	
	
	
1482322281	0.7
	
1482323171	0.8
	
	
	
	
	
1482324975	1
	
	
1482325885	0.8
	
	
	
	
	
1482327670	0.9
	
	
1482328581	0.9
	
	
1482329471	0.6
	
	
1482330381	0.3
	
	
	
	
	
1482332186	0.1
	
	
1482333076	0
	
	
	
1482333971	-0.1
	
1482334881	-0.2
	
	
	
	
	
1482336681	-0.1
	
	
1482337576	-0.1
	
	
	
1482338486	-0.2
	
1482339376	-0.3
	
	
1482340271	-0.3
	
	
1482341181	-0.3
	
	
1482342071	-0.2
	
	
	
1482342981	-0.1
	
1482343876	-0.2
	
	
	
	
	
1482345676	-0.3
	
	
	
	
	
	
1482347481	-0.2
	
1482348371	-0.4
	
	
	
	
	
1482350176	-0.5
	
	
1482354916	-0.6
	
	
1482355581	-0.6
	
	
	
	
	
1482357386	-0.7
	
	
1482362111	-1.1
	
	
1482362776	-1.1
	
	
	
1482363701	-1.2
	
1482364576	-1.2
	
	
1482365471	-1.3
	
	
1482366381	-1.3
	
	
1482367271	-1.4
	
	
	
1482368181	-1.5
	
1482369076	-1.5
	
	
	
	
	
1482370876	-1.3
	
	
1482371771	-1.3
	
	
	
1482372681	-1.3
	
1482373571	-1.4
	
	
	
	
	
1482375376	-1.3
	
	
1482376286	-1.4
	
	
	
	
	
1482378071	-1.6
	
	
	
	
	
	
1482379871	-1.5
	
1482380781	-1.6
	
	
1482381676	-1.6
	
	
1482382587	-1.6
	
	
1482383476	-1.6
	
	
	
	
	
1482385282	-1.5
	
	
	
	
	
1482387081	-1.5
	
	
1482387977	-1.5
	
	
	
1482388887	-1.4
	
	
	
	
1482390671	-1.4
	
	
1482391582	-1.4
	
	
1482392492	-1.3
	
	
	
1482393381	-1.2
	
1482394276	-1.1
	
	
	
	
	
1482396077	-1.1
	
	
1482396972	-0.8
	
	
1482397897	-0.7
	
	
1482398792	-0.7
	
	
	
	
	
1482400577	-0.4
	
	
1482401487	-0.2
	
	
	
	
	
1482403272	0.2
	
	
	
	
	
	
1482405071	0.3
	
1482405982	0.3
	
	
	
	
	
1482407787	0.8
	
	
1482408677	0.8
	
	
	
1482409587	0.6
	
1482410482	0.6
	
	
	
	
	
1482412281	0.5
	
	
1482413177	0.6
	
	
	
1482414087	0.5
	
1482414976	0.4
	
	
1482415872	0.3
	
	
1482416782	0.4
	
	
1482417672	0.4
	
	
1482418581	0.2
	
	
1482419477	0.1
	
	
1482420387	0.1
	
	
1482421277	0
	
	
1482422172	0
	
	
	
	
	
1482423972	0
	
	
	
	
	
	
1482425777	-0.1
	
	
	
	
	
	
	
	
	
	
1482430272	0
	
	
1482431182	-0.1
	
	
	
	
	
1482432987	-0.4
	
	
1482433877	-0.4
	
	
	
	
	
1482435682	-0.4
	
	
1482436572	-0.3
	
	
1482437482	-0.3
	
	
1482438377	-0.3
	
	
	
1482439302	-0.3
	
1482440177	-0.2
	
	
1482443837	-0.3
	
	
1482444677	-0.2
	
	
	
	
	
1482446477	-0.2
	
	
1482447372	-0.2
	
	
	
	
	
1482449172	-0.2
	
	
	
	
	
	
1482450977	-0.2
	
1482451887	-0.2
	
	
	
	
	
1482453673	0
	
	
1482454582	-0.2
	
	
	
	
	
1482456382	-0.1
	
	
	
	
	
1482458187	-0.1
	
	
1482459077	-0.1
	
	
	
	
	
1482460882	0
	
	
1482461772	0.3
	
	
1482462682	0.4
	
	
1482463577	0.4
	
	
	
1482464488	0.7
	
1482465377	0.8
	
	
1482466273	0.6
	
	
1482467183	0.9
	
	
1482468072	1
	
	
	
	
	
1482469878	0.9
	
	
	
	
	
	
1482471677	0.7
	
1482472573	0.7
	
	
	
	
	
1482474372	1.1
	
	
1482475282	1.3
	
	
	
1482476178	1.4
	
1482477088	1.5
	
	
	
	
	
1482478873	1.6
	
	
	
	
	
	
	
	
1482481582	2
	
	
1482482478	2.1
	
	
1482483402	2.5
	
	
1482484277	2.7
	
	
	
	
	
1482486083	2.9
	
	
1482486973	3.1
	
	
1482487882	3.4
	
	
1482488778	3.5
	
	
	
1482489688	3.4
	
1482490577	3.4
	
	
1482491473	3.3
	
	
1482492383	3.3
	
	
1482493272	3.3
	
	
	
	
	
1482495078	3.4
	
	
	
	
	
1482497773	3.1
	
	
	
	
	
1482508918	1.6
	
	
1482509477	1.5
	
	
	
	
	
1482511283	1.6
	
	
1482512173	1.6
	
	
1482513082	1.8
	
	
1482513978	1.9
	
	
	
1482514888	1.8
	
1482515777	2
	
	
1482516673	1.9
	
	
	
1482517583	2
	
1482518472	1.9
	
	
	
	
	
	
1482524128	2.5
	
1482524773	2.4
	
	
	
	
	
	
1482526578	2.6
	
1482527503	2.7
	
	
1482530183	2.5
	
1482532318	2.4
	
	
1482532879	2.4
	
	
1482533789	2.4
	
	
1482534678	2.4
	
	
	
	
	
1482536484	2.5
	
	
1482537373	2.7
	
	
1482538283	2.7
	
	
1482539179	2.7
	
	
	
1482540088	2.7
	
1482540978	2.8
	
	
1482541873	2.7
	
	
	
1482542784	2.6
	
1482543673	2.5
	
	
	
	
	
1482545478	2.6
	
	
1482546388	2.4
	
	
	
1482547278	2.6
	
1482548173	2.9
	
	
	
	
	
1482549973	3.1
	
	
1482550883	3.2
	
	
	
1482551778	3.3
	
1482552689	3.3
	
	
	
	
	
1482554473	3.2
	
	
1482555383	3.3
	
	
	
	
	
	
	
	
1482558079	3.5
	
	
1482558989	4
	
	
1482559878	4.1
	
	
1482560774	4
	
	
1482561683	4
	
	
1482562573	3.9
	
	
1482563483	3.8
	
1482564379	3.8
	
	
	
1482565288	3.8
	
1482566178	4
	
1482567073	4.1
	
	
	
1482567984	4.4
	
1482568873	4.8
	
	
1482569769	5.2
	
	
1482573913	5.8
	
	
	
	
	
1482576313	7
	
	
	
1482576979	7.5
	
1482577889	7.2
	
	
	
	
	
1482579674	8.1
	
	
1482580584	7.9
	
	
1482588914	7.5
	
	
1482589579	7.3
	
	
	
1482590488	6.8
	
1482591378	6.1
	
	
1482592274	5.8
	
	
1482594339	6.1
	
	
1482594969	6.1
	
	
1482595879	5.5
	
	
1482596789	5.6
	
	
	
1482597678	5.7
	
1482598574	5.7
	
	
1482599484	5.4
	
	
1482600373	5.2
	
	
1482601283	5.1
	
	
1482602193	5
	
	
1482603103	4.9
	
	
	
	
	
1482604874	5.2
	
	
1482605784	5
	
	
	
	
	
1482607604	4.8
	
1482608479	4.9
	
	
1482609389	5
	
	
1482610278	5.2
	
	
	
	
	
1482612084	5.3
	
	
1482612973	5.6
	
	
	
	
	
1482614779	5.8
	
	
	
1482615689	5.9
	
1482616599	5.9
	
	
1482617474	6.1
	
	
	
1482618384	6.1
	
1482619273	6.3
	
	
1482620169	6.3
	
	
1482621079	6.3
	
	
1482621989	6.3
	
	
	
1482622878	6.2
	
1482623774	6.2
	
	
	
	
	
1482625573	6.5
	
	
1482626469	6.5
	
	
	
	
	
1482628289	5.7
	
	
	
	
	
1482630074	5.6
	
	
1482630984	5.7
	
	
	
	
	
1482632769	5.8
	
	
1482633679	5.7
	
	
	
1482634589	5.6
	
1482635478	5.5
	
	
	
	
	
1482637284	5.8
	
	
1482638173	5.8
	
	
	
	
	
1482639979	5.9
	
	
1482640889	5.9
	
	
1482641778	5.7
	
	
1482642674	5.8
	
	
	
1482643584	5.8
	
1482644473	5.8
	
	
	
	
	
1482646279	5.7
	
	
1482647189	5.8
	
	
1482648078	6
	
	
1482648988	6.1
	
	
	
	
	
1482650773	6.2
	
	
1482651669	6.2
	
	
	
	
	
1482653489	6.5
	
1482654378	6.5
	
	
1482655274	6.5
	
	
1482656184	6.6
	
	
	
	
	
1482657969	6.7
	
	
1482658879	6.7
	
	
	
1482659789	7
	
1482660678	7.1
	
	
1482661574	7
	
	
1482662484	7.1
	
	
1482663373	7.2
	
	
	
	
	
1482665179	6.8
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1482671479	7.1
	
	
	
	
	
1482674174	7
	
	
	
	
	
1482675974	6.9
	
	
1482676869	7
	
	
	
	
	
1482678689	7.1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1482709279	7.3
	
	
	
1482710189	7.3
	
1482711079	7.2
	
	
1482711974	7.1
	
	
1482712884	7.1
	
	
1482713773	7
	
	
	
	
	
1482715579	7
	
	
	
	
	
1482717379	6.9
	
	
1482718274	6.8
	
	
	
1482719184	6.7
	
1482720073	6.6
	
	
1482720969	6.7
	
	
1482721879	6.8
	
	
1482722790	6.8
	
	
	
	
	
1482724574	6.9
	
	
1482725484	6.9
	
	
	
1482726373	6.8
	
1482727269	6.8
	
	
	
	
	
1482729089	6.9
	
	
1482729978	7
	
	
	
1482730874	7
	
1482731784	7
	
	
	
1482732694	7
	
1482733569	7
	
	
1482734479	7.1
	
	
	
1482735390	7.1
	
	
	
	
1482737174	7.2
	
	
1482738085	7.3
	
	
1482738974	7.4
	
	
	
	
	
1482740779	7.7
	
	
	
	
1482742578	8
	
	
1482743475	8.4
	
	
	
1482744384	8.5
	
1482745273	8.7
	
	
1482746169	8.6
	
	
1482747079	8.2
	
	
1482747989	8.9
	
	
	
	
	
	
	
	
1482750684	9.4
	
	
	
1482751573	9.6
	
1482752469	9.5
	
	
1482753379	10
	
	
1482754303	9.6
	
	
1482755178	9.8
	
	
	
1482756075	9.4
	
1482756984	9.2
	
	
	
	
	
1482758769	9.4
	
	
1482759679	9.3
	
	
	
1482760589	9.3
	
1482761478	8.8
	
	
1482762374	8.6
	
	
1482763285	8.3
